"team_id","team_name","Win_m2_T1","Win_m1_T1","Win_0_T1","Win_p1_T1","Win_p2_T1","Win_m2_T2","Win_m1_T2","Win_0_T2","Win_p1_T2","Win_p2_T2","Win_m2_T3","Win_m1_T3","Win_0_T3","Win_p1_T3","Win_p2_T3","Win_m2_T4","Win_m1_T4","Win_0_T4","Win_p1_T4","Win_p2_T4","Draw_m2_T1","Draw_m1_T1","Draw_0_T1","Draw_p1_T1","Draw_p2_T1","Draw_m2_T2","Draw_m1_T2","Draw_0_T2","Draw_p1_T2","Draw_p2_T2","Draw_m2_T3","Draw_m1_T3","Draw_0_T3","Draw_p1_T3","Draw_p2_T3","Draw_m2_T4","Draw_m1_T4","Draw_0_T4","Draw_p1_T4","Draw_p2_T4","Loss_m2_T1","Loss_m1_T1","Loss_0_T1","Loss_p1_T1","Loss_p2_T1","Loss_m2_T2","Loss_m1_T2","Loss_0_T2","Loss_p1_T2","Loss_p2_T2","Loss_m2_T3","Loss_m1_T3","Loss_0_T3","Loss_p1_T3","Loss_p2_T3","Loss_m2_T4","Loss_m1_T4","Loss_0_T4","Loss_p1_T4","Loss_p2_T4","n_from_state_m2_T1","n_from_state_m1_T1","n_from_state_0_T1","n_from_state_p1_T1","n_from_state_p2_T1","n_from_state_m2_T2","n_from_state_m1_T2","n_from_state_0_T2","n_from_state_p1_T2","n_from_state_p2_T2","n_from_state_m2_T3","n_from_state_m1_T3","n_from_state_0_T3","n_from_state_p1_T3","n_from_state_p2_T3","n_from_state_m2_T4","n_from_state_m1_T4","n_from_state_0_T4","n_from_state_p1_T4","n_from_state_p2_T4","total_points","open_game_win","avoid_loss_m1_T1","avoid_loss_m1_T2","avoid_loss_m1_T3","avoid_loss_m1_T4","avoid_loss_m2_T1","avoid_loss_m2_T2","avoid_loss_m2_T3","avoid_loss_m2_T4","resilience","game_management","clutch_late","rank_points","group","delta_open","delta_resilience_m1","delta_resilience_m2","delta_resilience","delta_lead_p1","delta_lead_p2","delta_lead","open_game_no_T1","resilience_no_T1","game_management_no_T1","cluster"
51,"Brighton",0.0567169034746969,0.132355763588051,0.357407603459416,0.652735718347508,0.842641232387757,0.0405085763075495,0.129153643604175,0.327990975307156,0.703205701032417,0.87160987012271,0.0338601962603026,0.0972980711204127,0.219198973792252,0.701475358861477,0.977990182293587,0.0188566353806893,0.0606217451494888,0.190269678525816,0.736538535999679,0.989840817583535,0.149821582663682,0.268498523433739,0.309488917795879,0.228584120836301,0.11544531933039,0.124390809641527,0.270647632847926,0.388225363889427,0.224390589774708,0.0981868580837256,0.113421547901047,0.299851509363766,0.561804466001578,0.244506385033718,0.0184644115021449,0.0693293824122449,0.222885369903829,0.699556365049098,0.227614230563866,0.00877689835079175,0.793461513861621,0.599145712978209,0.333103478744705,0.118680160816191,0.0419134482818529,0.835100614050924,0.600198723547899,0.283783660803417,0.0724037091928747,0.0302032717935641,0.852718255838651,0.602850419515822,0.218996560206169,0.0540182561048046,0.00354540620426751,0.911813982207066,0.716492884946683,0.110173956425086,0.0358472334364548,0.00138228406567306,NA,10,33,9,1,4,15,18,13,4,6,12,12,10,4,5,13,16,12,5,43,0.27371680777116,0.400854287021791,0.399801276452101,0.397149580484178,0.283507115053317,0.206538486138379,0.164899385949076,0.147281744161349,0.0881860177929342,0.261027236631641,0.809504677078584,0.457668432991056,10,"Middle",-0.167137924933599,-0.117347171968473,-0.118352468345445,-0.117849820156959,0.083802817652171,0.147199585195778,0.115501201423974,0.245819875875075,0.246804186648826,0.830110077648901,2
746,"Sunderland",0.0641583184415337,0.158318834085636,0.345168016367642,0.714173103787651,0.908496761386066,0.0226638539204038,0.156045603114031,0.348810575919407,0.72080154180387,0.950137545157155,0.0106027383018311,0.086184317438538,0.332759257354161,0.825449089483084,0.985366870973473,0.00855384007222159,0.0689338876408445,0.191425469436308,0.884280132152036,0.993866438099931,0.106913494417394,0.227549731978603,0.32171559137945,0.189003795116133,0.0627944194412276,0.0537517626107599,0.244502447427789,0.396656487208963,0.189463841975114,0.0357495532251765,0.0365030304730498,0.221949799805669,0.487382202961893,0.139955720162312,0.012136816097927,0.0314758590152378,0.253658393240446,0.704394872598791,0.100810102827614,0.00534329166930817,0.828928187141072,0.61413143393576,0.333116392252908,0.0968231010962156,0.0287088191727057,0.923584383468836,0.599451949458179,0.25453293687163,0.0897346162210155,0.0141129016176679,0.952894231225119,0.691865882755793,0.179858539683945,0.0345951903546045,0.00249631292859945,0.95997030091254,0.677407719118709,0.104179657964901,0.0149097650203499,0.000790270230760597,2,10,32,4,NA,4,12,25,7,1,9,9,19,9,3,9,8,15,10,4,43,0.30454082976938,0.38586856606424,0.400548050541821,0.308134117244207,0.32259228088129,0.171071812858928,0.0764156165311637,0.0471057687748809,0.0400296990874594,0.218970738997999,0.872821435355408,0.486438803931405,11,"Middle",-0.153742546931334,-0.0632762851829491,-0.131042113771469,-0.0971591994772089,0.170107028364385,0.085369676713865,0.127738352539125,0.290998434236625,0.19913758884347,0.893316936278258,1
35,"Bournemouth",0.0637801840037402,0.167378163817221,0.309142520800908,0.538818778768615,0.695982193284313,0.0415806169008516,0.115875747298332,0.250754203622234,0.569309628642282,0.79327383084165,0.0368205017623195,0.104600545367498,0.208277958746333,0.605901189065976,0.876760486572218,0.0123944488141766,0.0709035380693337,0.131848434778614,0.64747599829388,0.981314982241725,0.220202650821815,0.378955464943933,0.433447080382289,0.348459709123676,0.240018093355599,0.186184190652789,0.363733176186558,0.511034029327126,0.343577770433767,0.172887569308693,0.174808564695224,0.454479793955722,0.636377224252433,0.348403673652721,0.109259748800016,0.0740227892569322,0.423453897366862,0.787432264862847,0.319746901580689,0.0169477156314853,0.716017165174445,0.453666371238847,0.257410398816804,0.112721512107708,0.0639997133600883,0.772235192446359,0.52039107651511,0.238211767050641,0.0871126009239503,0.0338385998496568,0.788370933542457,0.44091966067678,0.155344817001233,0.0456951372813028,0.0139797646277662,0.913582761928891,0.505642564563804,0.0807193003585391,0.0327771001254303,0.00173730212678959,NA,9,36,11,1,6,12,23,13,3,7,10,17,11,2,8,10,22,14,3,42,0.225005779487022,0.546333628761153,0.47960892348489,0.55908033932322,0.494357435436196,0.283982834825555,0.227764807553641,0.211629066457543,0.0864172380711088,0.361146784239163,0.713604635963833,0.468282817764305,12,"Middle",-0.177294086022294,-0.0519761933249575,-0.197565596754446,-0.124770895039702,0.108657219525265,0.285332788957412,0.196995004241339,0.19696019904906,0.343142968387766,0.745672685942955,2
34,"Newcastle",0.0758369165455275,0.162776247299188,0.386423172047281,0.610407796141106,0.786949197642275,0.0572070599554573,0.122215435561143,0.325994131470396,0.560100288404266,0.847344940261096,0.00694595474180236,0.067337105145111,0.356224208783635,0.709613050074902,0.954420513609513,0.00272170328872118,0.0609661536673544,0.206831890566753,0.813691504310653,0.967431933915487,0.0855678428898444,0.152672545625829,0.204663211002719,0.164115691408408,0.0930557458636917,0.0711882637321335,0.145611391930805,0.244083654793563,0.185724603119268,0.0687457644931308,0.0136481599859382,0.126024838156516,0.345692257374504,0.158356656914198,0.0251398134874055,0.00578761513980967,0.129642579131737,0.43982141117302,0.103310338014173,0.0180593907068477,0.838595240564628,0.684551207074983,0.40891361695,0.225476512450486,0.119995056494033,0.871604676312409,0.732173172508052,0.42992221373604,0.254175108476466,0.0839092952457726,0.97940588527226,0.806638056698373,0.298083533841861,0.132030293010901,0.0204396729030811,0.991490681571469,0.809391267200909,0.353346698260227,0.0829981576751743,0.0145086753776654,NA,5,32,11,3,1,14,27,15,5,1,10,15,12,3,5,17,18,14,5,42,0.318868350717017,0.315448792925017,0.267826827491948,0.193361943301627,0.190608732799091,0.161404759435372,0.128395323687591,0.0205941147277405,0.00850931842853085,0.160768726599615,0.781244903044912,0.437414676004103,13,"Middle",-0.179591281480528,-0.124840060125926,-0.152895441006841,-0.138867750566384,0.203283708169547,0.180482736273211,0.191883222221379,0.296350076940262,0.134882710072755,0.80876703842932,2
52,"Crystal Palace",0.0326969208220638,0.103389567422724,0.341478439243263,0.583703603450898,0.821340567358912,0.0175484965504938,0.0931465209453595,0.287307084919203,0.58288193716386,0.872262773910629,0.010712504982873,0.0512540964359349,0.241855160489674,0.761497896835097,0.980134648322929,0.00112409684556151,0.0251797693405777,0.162493934213903,0.730855892779151,0.987984638070498,0.0628990482225927,0.15948352179784,0.303009391347302,0.229312532188451,0.101898173189116,0.042202375313611,0.157274795605639,0.345500640761199,0.231456584511104,0.0745950962606875,0.0317968904999702,0.146056532596963,0.48097216997337,0.189426883955117,0.0161221754173401,0.00477357832147513,0.106928154401043,0.690045101360667,0.221755495673355,0.00989979891398905,0.904404030955344,0.737126910779436,0.355512169409435,0.186983864360651,0.0767612594519718,0.940249128135895,0.749578683449002,0.367192274319598,0.185661478325036,0.0531421298286834,0.957490604517157,0.802689370967102,0.277172669536956,0.0490752192097857,0.00374317625973056,0.994102324832963,0.867892076258379,0.14746096442543,0.0473886115474946,0.00211556301551315,NA,2,30,7,NA,4,9,30,15,3,5,9,17,8,4,8,9,14,9,5,39,0.258283654716511,0.262873089220564,0.250421316550998,0.197310629032898,0.132107923741621,0.0955959690446564,0.0597508718641048,0.0425093954828432,0.00589767516703664,0.13080835876309,0.790082744736497,0.403868012794442,14,"Middle",-0.17898450502936,-0.130765165478943,-0.0896982938776198,-0.110231729678282,0.147152289328253,0.166644070711586,0.156898180019919,0.23055205987426,0.11466630197325,0.81926963118036,3
63,"Leeds",0.0356177868910864,0.087775688267063,0.248307119285967,0.564673137109831,0.808270659226147,0.0276614968506832,0.0900150835117209,0.217860331716454,0.535121506829967,0.837117734213606,0.0123481895383401,0.0442986118414958,0.117640960615026,0.536013571522631,0.911284454762235,0.00083414107536782,0.0216320585545388,0.098263291775151,0.558813883488001,0.922877491200987,0.129334900917095,0.256311387703809,0.36790526089625,0.272732240758513,0.133307378135578,0.109965606322512,0.269415140106223,0.460756031981236,0.310113463170082,0.116796539140757,0.0708066767021002,0.25054047246019,0.586878549647696,0.344807778976314,0.0693201769159077,0.00603558807119284,0.156522917312934,0.711002933661697,0.347867199227543,0.0608096903534009,0.835047312191818,0.655912924029128,0.383787619817782,0.162594622131656,0.0584219626382745,0.862372896826805,0.640569776382056,0.32138363630231,0.154765029999952,0.0460857266456372,0.91684513375956,0.705160915698314,0.295480489737277,0.119178649501056,0.0193953683218571,0.993130270853439,0.821845024132527,0.190733774563152,0.0933189172844557,0.0163128184456118,1,9,32,6,2,7,13,24,10,7,8,11,18,5,5,7,10,19,7,8,33,0.17051792584815,0.344087075970872,0.359430223617944,0.294839084301686,0.178154975867473,0.164952687808182,0.137627103173195,0.0831548662404403,0.00686972914656066,0.196139468265794,0.709271554794176,0.352995874295635,15,"Middle",-0.150043827510816,-0.165932100103399,-0.158082958661621,-0.16200752938251,-0.00585925362182982,0.11460683197484,0.0543737891765049,0.144588194702211,0.176679330391216,0.716871440336238,3
65,"Nottingham Forest",0.0201813731595082,0.108011686872543,0.264409967757706,0.685671556266345,0.917107434826865,0.00678352869480794,0.0753890466041189,0.218090702492747,0.758654598504629,0.966700837375548,0.00294703591698464,0.020627713597577,0.192405221801641,0.782573391818512,0.985513529188344,0.000302034938663093,0.0131687233257108,0.0918475920517784,0.787838340878551,0.992799943694973,0.0419643836595069,0.163491805081568,0.270304008781789,0.154560640477939,0.0447543406097188,0.0234263024256331,0.152224703661561,0.340897041080264,0.136842043970611,0.0212244192093858,0.0162237602512556,0.109641700682035,0.549302287651136,0.15973276425977,0.0107696339916154,0.00224858643179155,0.0980383684261116,0.683785956004007,0.159745392557531,0.00542122372932799,0.937854243180985,0.728496508045889,0.465286023460506,0.159767803255715,0.0381382245634161,0.969790168879559,0.77238624973432,0.441012256426989,0.10450335752476,0.0120747434150662,0.98082920383176,0.869730585720388,0.258292490547222,0.0576938439217183,0.00371683682004069,0.997449378629545,0.888792908248178,0.224366451944214,0.0524162665639172,0.00177883257569855,1,8,34,5,NA,7,16,27,7,4,7,8,13,5,4,15,10,12,5,10,32,0.191688371025968,0.271503491954111,0.22761375026568,0.130269414279612,0.111207091751822,0.0621457568190151,0.0302098311204411,0.0191707961682402,0.00255062137045464,0.106833844216172,0.859607454069221,0.397248717949516,16,"Bottom 5",-0.172562375705927,-0.160296400202289,-0.0595951354485604,-0.109945767825425,0.102166784612206,0.075692508868108,0.088929646740157,0.167447838782056,0.0868369174927084,0.879013440243426,3
47,"Tottenham",0.0239295573400401,0.045449359147189,0.247736915207597,0.574985074364073,0.885405935491896,0.0206468757084411,0.0423460562866605,0.20668573983301,0.613144887630473,0.951924691447858,0.00791456239857406,0.0346147512629132,0.0844729018004302,0.595339526746006,0.973630432647213,0.00392025703633858,0.0285371651909941,0.0670538257882076,0.619214771828825,0.985316764980546,0.16331433675653,0.258003188865975,0.280842754153875,0.207556774780249,0.0620311175990289,0.148870274570344,0.270646173807295,0.322033434715708,0.201934417844651,0.0308470482030531,0.0774164748710152,0.316042720430622,0.594960056373586,0.300046352042427,0.0198854202486292,0.0417183718706322,0.303685206999455,0.713569649553823,0.291245936080868,0.0112305630879512,0.81275610590343,0.696547451986836,0.471420330638528,0.217458150855677,0.0525629469090748,0.830482849721215,0.687007769906045,0.471280825451282,0.184920694524876,0.0172282603490885,0.914668962730411,0.649342528306465,0.320567041825984,0.104614121211567,0.00648414710415737,0.954361371093029,0.667777627809551,0.219376524657969,0.0895392920903072,0.00345267193150285,1,8,32,7,NA,9,22,22,12,5,7,18,7,3,7,11,18,15,4,6,30,0.151487345657311,0.303452548013164,0.312992230093955,0.350657471693535,0.332222372190449,0.18724389409657,0.169517150278785,0.0853310372695892,0.0456386289069708,0.223381916567877,0.774870260642111,0.409889272739,17,"Bottom 5",-0.18068308941939,0.0287698241772853,-0.1416052651896,-0.0564177205061571,0.0442296974647516,0.0999108294886497,0.0720702634767006,0.119404155807216,0.216059815072214,0.789761845880154,3
48,"West Ham",0.0131073147035353,0.0661085460977257,0.256328903875645,0.501981398388549,0.748337179657933,0.00683085309106544,0.0743223740175307,0.197496989090416,0.500675198383492,0.777510890597728,0.00305665619715127,0.0409840314418384,0.192015231092842,0.551163715257545,0.859481742724993,0.0023047919301861,0.0239630572741408,0.152387419384069,0.713476358655976,0.949913605112098,0.0306723904612962,0.130394261539493,0.261397483107325,0.247023731156782,0.146177916493909,0.0188632215178255,0.153548697222107,0.339640720105014,0.271021837889157,0.134235648968042,0.0113314679422571,0.124415731517661,0.492694893920808,0.292228929711303,0.0937333554399814,0.00908970941322932,0.0945062434581343,0.600990198851162,0.203156376067205,0.0355131968446528,0.956220294835169,0.803497192362781,0.48227361301703,0.250994870454669,0.105484903848159,0.974305925391109,0.772128928760363,0.462862290804569,0.228302963727351,0.0882534604342302,0.985611875860592,0.834600237040501,0.31528987498635,0.156607355031152,0.0467849018350258,0.988605498656585,0.881530699267725,0.246622381764769,0.0833672652768192,0.0145731980432486,2,8,33,10,2,11,14,22,10,5,13,8,15,8,4,13,9,15,9,6,29,0.199557135860743,0.196502807637219,0.227871071239638,0.165399762959499,0.118469300732275,0.0437797051648315,0.025694074608891,0.0143881241394084,0.0113945013434154,0.100437418478147,0.700317511097289,0.389128237045567,18,"Bottom 5",-0.103941484491576,-0.0780335069049438,-0.0323852038214161,-0.0552093553631799,0.211494960267427,0.201576425454166,0.206535692860796,0.180633213189109,0.0938694725038544,0.725370251788639,3
44,"Burnley",0.0314262262933836,0.0700999147517659,0.162533435108678,0.523598870355084,0.724774805362087,0.0181957539260422,0.063427384410502,0.163564172249364,0.486426210657137,0.755462659854681,0.00700646072053341,0.0456434432904108,0.117747824256499,0.66177606333171,0.963467692336115,0.006303496751944,0.0255194427975178,0.116948322772219,0.763413945028953,0.984570474675801,0.0917698236348306,0.175011815427823,0.257508914900837,0.219435786711125,0.132085084715401,0.0632923001267017,0.182121413375505,0.334691572033428,0.243272971075058,0.118760401360121,0.0338966366219714,0.201657740781191,0.490619909526958,0.20112275883468,0.0224937386638495,0.0308443793360557,0.124872178897952,0.57225355580446,0.153317427170243,0.00999896264153757,0.876803950071786,0.754888269820411,0.579957649990485,0.256965342933791,0.143140109922512,0.918511945947256,0.754451202213993,0.501744255717208,0.270300818267805,0.125776938785199,0.959096902657495,0.752698815928398,0.391632266216543,0.137101177833611,0.0140385690000356,0.962852123912,0.84960837830453,0.310798121423321,0.0832686278008041,0.00543056268266114,3,15,33,3,1,12,21,24,7,1,12,11,15,4,1,17,16,16,4,2,20,0.14019843859669,0.245111730179589,0.245548797786007,0.247301184071602,0.15039162169547,0.123196049928214,0.081488054052744,0.0409030973425048,0.0371478760879997,0.146386051393016,0.732936340200196,0.410494448052089,19,"Bottom 5",-0.0455851123364589,-0.0947201084841184,-0.0860481738402145,-0.0903841411621664,0.239815074673869,0.259795669313714,0.249805371993792,0.132753439759361,0.133796771839388,0.769186174314066,3
39,"Wolves",0.0175409114363933,0.0420688405887866,0.133810799103668,0.531956697943278,0.826228078036198,0.0137993629216214,0.0356901636579404,0.121190943097181,0.535370694496146,0.889286230913252,0.00422213759948186,0.0251541991097196,0.115346151471931,0.547209147244144,0.943652774158048,0.00193221310240005,0.021595322909177,0.0992281687171985,0.561210399462323,0.971383286921456,0.0749343392234232,0.150310492569346,0.25986772025696,0.256580212741627,0.104470280032315,0.0634362819333672,0.147245038329606,0.346124424045367,0.265511748809684,0.0718752944517482,0.0267699510100126,0.148108239867867,0.472683891326387,0.329652207674369,0.0421299354991737,0.0134957916562531,0.150835318511065,0.693071944173983,0.337613534267476,0.0220182739739658,0.907524749340184,0.807620666841868,0.606321480639372,0.211463089315095,0.0693016419314874,0.922764355145012,0.817064798012453,0.532684632857452,0.19911755669417,0.038838474635,0.969007911390506,0.826737561022413,0.411969957201682,0.123138645081487,0.0142172903427782,0.984571995241347,0.827569358579758,0.207699887108819,0.101176066270201,0.00659843910457834,1,13,32,3,NA,11,21,20,4,2,13,16,13,3,1,14,15,13,5,2,17,0.117394015597495,0.192379333158132,0.182935201987547,0.173262438977587,0.172430641420242,0.0924752506598165,0.0772356448549886,0.0309920886094945,0.0154280047586532,0.117142325553308,0.725787163646856,0.363936100255974,20,"Bottom 5",-0.0345826303864696,-0.0199486917378906,-0.0770472459011633,-0.0484979688195269,0.0292537015190447,0.145155208885258,0.0872044552021515,0.11192175442877,0.108714003434752,0.741352088865895,3
